Part ID,Part Name,Specification,Manufacturer,O_Bar_Code,Licence_Number,Price,Quantity,Category,F_Bar_Code
P2600,Battery,Spec 1600,Manufacturer B,7407215430,LIC6204,407.62,20,Alternator,3.27109E+13
P2601,Battery,Spec 1601,Manufacturer B,8202883068,LIC7200,387.69,35,Engine,9.33265E+12
P2602,Tire,Spec 1602,Manufacturer B,1612939088,LIC6839,50.37,24,Alternator,5.19912E+13
P2603,Tire,Spec 1603,Manufacturer C,9453908314,LIC8697,464.7,58,Engine,6.95546E+13
P2604,Brake Pad,Spec 1604,Manufacturer B,6311877647,LIC5067,67.8,93,Engine,
P2605,Alternator,Spec 1605,Manufacturer B,1503550164,LIC8577,205.26,83,Alternator,
P2606,Battery,Spec 1606,Manufacturer C,7324420117,LIC8400,59.32,19,Tire,
P2607,Spark Plug,Spec 1607,Manufacturer A,7542893471,LIC2876,53.83,49,Engine,6.66781E+13
P2608,Spark Plug,Spec 1608,Manufacturer B,6101844142,LIC2390,168.1,54,Spark Plug,2.85927E+13
P2609,Engine,Spec 1609,Manufacturer B,3406965220,LIC9756,297.55,51,Spark Plug,9.19978E+13
P2610,Brake Pad,Spec 1610,Manufacturer B,7245332688,LIC4634,279.9,81,Tire,2.51153E+13
P2611,Tire,Spec 1611,Manufacturer B,3089228204,LIC6439,488.85,85,Alternator,1.40405E+13
P2612,Brake Pad,Spec 1612,Manufacturer B,1360423207,LIC8846,285.83,13,Engine,8.28079E+13
P2613,Brake Pad,Spec 1613,Manufacturer B,1317624442,LIC1681,475.44,33,Engine,6.90129E+13
P2614,Engine,Spec 1614,Manufacturer A,8703045110,LIC9837,196.5,33,Battery,1.52373E+13
P2615,Battery,Spec 1615,Manufacturer A,7042028582,LIC3884,119.46,11,Alternator,8.32955E+13
P2616,Tire,Spec 1616,Manufacturer A,3026320178,LIC5587,325.25,10,Battery,6.71365E+13
P2617,Engine,Spec 1617,Manufacturer B,3015790964,LIC4109,442.47,24,Battery,8.05138E+13
P2618,Battery,Spec 1618,Manufacturer C,5390349584,LIC4180,103.43,100,Tire,5.23234E+12
P2619,Tire,Spec 1619,Manufacturer C,4557239543,LIC9401,419.96,77,Alternator,7.09566E+13
P2620,Alternator,Spec 1620,Manufacturer C,3377130625,LIC7203,102.07,99,Tire,3.02575E+13
P2621,Tire,Spec 1621,Manufacturer A,5870153768,LIC5205,362.43,66,Brake Pad,8.21096E+13
P2622,Battery,Spec 1622,Manufacturer A,8088892000,LIC3281,357.8,19,Alternator,3.52101E+13
P2623,Brake Pad,Spec 1623,Manufacturer C,5648635537,LIC4091,415.26,94,Engine,7.04343E+13
P2624,Alternator,Spec 1624,Manufacturer C,7967423593,LIC6603,123.96,76,Tire,8.16212E+13
P2625,Brake Pad,Spec 1625,Manufacturer C,1277363996,LIC1623,466.31,1,Alternator,3.77662E+13
P2626,Battery,Spec 1626,Manufacturer C,3674294165,LIC8386,407.82,3,Tire,3.35933E+13
P2627,Alternator,Spec 1627,Manufacturer C,2171150297,LIC9746,368.94,70,Alternator,2.06964E+13
P2628,Brake Pad,Spec 1628,Manufacturer A,6690387235,LIC9638,123.48,67,Battery,8.19416E+13
P2629,Engine,Spec 1629,Manufacturer B,9294800890,LIC5622,438.26,3,Brake Pad,2.36142E+13
P2630,Alternator,Spec 1630,Manufacturer A,3744785280,LIC3395,323.61,45,Spark Plug,8.63825E+13
P2631,Engine,Spec 1631,Manufacturer A,3291638563,LIC5057,420.18,99,Spark Plug,3.25726E+12
P2632,Engine,Spec 1632,Manufacturer B,6443269570,LIC5948,291.6,74,Spark Plug,9.20042E+13
P2633,Alternator,Spec 1633,Manufacturer C,5763285858,LIC5549,264.75,26,Battery,9.82179E+13
P2634,Battery,Spec 1634,Manufacturer B,1693719155,LIC8915,175.84,7,Spark Plug,1.41412E+13
P2635,Alternator,Spec 1635,Manufacturer B,7819159879,LIC1323,255.55,42,Tire,9.86038E+13
P2636,Spark Plug,Spec 1636,Manufacturer A,3965088073,LIC4724,292.94,41,Alternator,8.32116E+13
P2637,Tire,Spec 1637,Manufacturer A,5344183265,LIC7337,387.24,65,Spark Plug,2.22403E+13
P2638,Alternator,Spec 1638,Manufacturer A,4485066868,LIC1532,251.27,2,Tire,5.02843E+13
P2639,Battery,Spec 1639,Manufacturer A,9294946548,LIC3133,259.18,18,Alternator,4.14937E+13
P2640,Spark Plug,Spec 1640,Manufacturer B,4034106792,LIC3671,300.86,39,Battery,7.82601E+13
P2641,Engine,Spec 1641,Manufacturer C,3941500746,LIC4596,243.11,14,Spark Plug,6.29974E+13
P2642,Tire,Spec 1642,Manufacturer C,8612291257,LIC7950,186.69,45,Alternator,7.71006E+13
P2643,Battery,Spec 1643,Manufacturer B,6313305502,LIC8211,203.86,80,Alternator,1.0728E+13
P2644,Engine,Spec 1644,Manufacturer B,7325862852,LIC6252,257.96,73,Tire,3.10879E+13
P2645,Spark Plug,Spec 1645,Manufacturer C,3800670278,LIC5918,430.19,72,Spark Plug,5.76475E+12
P2646,Spark Plug,Spec 1646,Manufacturer A,1827732812,LIC9358,105.37,25,Spark Plug,8.55256E+13
P2647,Engine,Spec 1647,Manufacturer A,3190321660,LIC1440,226.43,45,Spark Plug,6.5747E+11
P2648,Spark Plug,Spec 1648,Manufacturer A,2131418462,LIC5764,85.62,9,Spark Plug,5.13269E+13
P2649,Battery,Spec 1649,Manufacturer C,7735446894,LIC4422,372.04,89,Brake Pad,4.41915E+13
P2650,Brake Pad,Spec 1650,Manufacturer A,3925696450,LIC6253,78.88,28,Spark Plug,8.40519E+13
P2651,Brake Pad,Spec 1651,Manufacturer B,9913802534,LIC5139,158.43,51,Tire,9.79098E+13
P2652,Alternator,Spec 1652,Manufacturer A,7830745649,LIC2916,229.58,98,Engine,
P2653,Battery,Spec 1653,Manufacturer A,5228155785,LIC8703,389.86,47,Spark Plug,
P2654,Spark Plug,Spec 1654,Manufacturer C,3139753173,LIC4923,117.62,19,Brake Pad,
P2655,Spark Plug,Spec 1655,Manufacturer A,9760317743,LIC7578,351.38,55,Tire,8.33736E+13
P2656,Brake Pad,Spec 1656,Manufacturer A,8934774391,LIC7392,53.86,56,Alternator,7.11544E+13
P2657,Engine,Spec 1657,Manufacturer C,6335237460,LIC5746,279.98,80,Brake Pad,4.97148E+13
P2658,Battery,Spec 1658,Manufacturer C,1572336438,LIC9661,495.17,48,Brake Pad,6.40515E+13
P2659,Engine,Spec 1659,Manufacturer A,4898190671,LIC1257,412.27,70,Alternator,3.14591E+13
P2660,Tire,Spec 1660,Manufacturer C,6381788747,LIC7609,319.58,28,Brake Pad,3.21865E+13
P2661,Alternator,Spec 1661,Manufacturer B,2518650376,LIC4788,456.24,39,Brake Pad,3.09032E+13
P2662,Brake Pad,Spec 1662,Manufacturer A,1546655371,LIC7751,425.48,8,Tire,3.6406E+13
P2663,Spark Plug,Spec 1663,Manufacturer C,8494506397,LIC6095,402.59,32,Battery,4.73506E+13
P2664,Alternator,Spec 1664,Manufacturer B,6256322276,LIC3346,121.09,71,Battery,7.93909E+13
P2665,Tire,Spec 1665,Manufacturer B,6851281345,LIC7695,336.82,44,Tire,3.73424E+13
P2666,Battery,Spec 1666,Manufacturer B,5743131168,LIC3938,248.48,44,Alternator,
P2667,Alternator,Spec 1667,Manufacturer B,9837656495,LIC6764,233.82,71,Brake Pad,
P2668,Engine,Spec 1668,Manufacturer C,9086177863,LIC2771,118.09,38,Alternator,
P2669,Spark Plug,Spec 1669,Manufacturer C,1751213134,LIC9138,339.47,74,Spark Plug,4.60654E+13
P2670,Tire,Spec 1670,Manufacturer B,4314687945,LIC1336,318.64,90,Brake Pad,3.21279E+13
P2671,Tire,Spec 1671,Manufacturer B,7603366162,LIC5789,440.71,82,Tire,4.20878E+13
P2672,Brake Pad,Spec 1672,Manufacturer C,7069595813,LIC9172,481.24,57,Battery,4.79418E+13
P2673,Engine,Spec 1673,Manufacturer A,3242036286,LIC9226,154.5,2,Tire,5.58998E+13
P2674,Brake Pad,Spec 1674,Manufacturer C,6186760683,LIC6083,474.75,54,Spark Plug,3.84086E+12
P2675,Alternator,Spec 1675,Manufacturer C,9518376907,LIC9214,365.91,61,Tire,5.98602E+13
P2676,Tire,Spec 1676,Manufacturer B,7774956893,LIC7862,416.3,9,Battery,1.25605E+13
P2677,Alternator,Spec 1677,Manufacturer C,1348988930,LIC7506,289.8,71,Spark Plug,5.19185E+13
P2678,Tire,Spec 1678,Manufacturer C,7441804122,LIC5930,479.89,2,Brake Pad,9.54125E+13
P2679,Tire,Spec 1679,Manufacturer B,9101646683,LIC4908,289.95,13,Brake Pad,4.61256E+13
P2680,Spark Plug,Spec 1680,Manufacturer A,7944759622,LIC5539,138.3,57,Battery,9.01759E+13
P2681,Tire,Spec 1681,Manufacturer C,7113715464,LIC8530,113.03,98,Battery,8.31888E+13
P2682,Engine,Spec 1682,Manufacturer B,9928463264,LIC7857,426.62,35,Alternator,3.15049E+13
P2683,Alternator,Spec 1683,Manufacturer C,8619899110,LIC1170,122.55,29,Alternator,9.89886E+13
P2684,Engine,Spec 1684,Manufacturer C,1278904459,LIC5064,154.45,67,Alternator,3.38418E+13
P2685,Brake Pad,Spec 1685,Manufacturer A,2097624535,LIC1995,482.43,77,Brake Pad,1.66981E+13
P2686,Battery,Spec 1686,Manufacturer C,5469898133,LIC3725,175.7,12,Brake Pad,4.18449E+13
P2687,Spark Plug,Spec 1687,Manufacturer C,3037688397,LIC2527,185.9,62,Brake Pad,3.17776E+12
P2688,Tire,Spec 1688,Manufacturer B,2966233855,LIC7965,255.92,93,Engine,9.20634E+12
P2689,Spark Plug,Spec 1689,Manufacturer A,6754915905,LIC6685,73.58,91,Spark Plug,7.69253E+13
P2690,Alternator,Spec 1690,Manufacturer C,4706167147,LIC9383,208.25,27,Engine,6.70608E+13
P2691,Engine,Spec 1691,Manufacturer B,8835843495,LIC8253,236.8,19,Alternator,9.59865E+13
P2692,Spark Plug,Spec 1692,Manufacturer B,4310276320,LIC8004,491.68,57,Tire,5.04897E+13
P2693,Tire,Spec 1693,Manufacturer A,6014628013,LIC4982,148.89,37,Spark Plug,7.83541E+13
P2694,Engine,Spec 1694,Manufacturer A,8581017001,LIC2392,97.49,43,Brake Pad,6.87805E+13
P2695,Alternator,Spec 1695,Manufacturer A,8239207457,LIC4844,330.22,94,Spark Plug,2.59961E+13
P2696,Brake Pad,Spec 1696,Manufacturer C,1453521625,LIC7263,234.16,14,Engine,3.69344E+13
P2697,Engine,Spec 1697,Manufacturer C,4762174041,LIC3367,355.06,13,Battery,
P2698,Tire,Spec 1698,Manufacturer A,2296552168,LIC1373,439.6,31,Alternator,
P2699,Engine,Spec 1699,Manufacturer C,3401946275,LIC7834,387.98,27,Engine,
P2700,Brake Pad,Spec 1700,Manufacturer C,3148254114,LIC8492,443.69,20,Alternator,6.82239E+13
P2701,Spark Plug,Spec 1701,Manufacturer B,3116053881,LIC6950,293.2,100,Battery,4.70128E+13
P2702,Spark Plug,Spec 1702,Manufacturer C,8839195830,LIC5619,335.78,52,Alternator,5.66143E+13
P2703,Spark Plug,Spec 1703,Manufacturer A,3482058867,LIC7077,376.86,7,Spark Plug,4.25435E+13
P2704,Spark Plug,Spec 1704,Manufacturer A,2135480993,LIC8146,192.72,13,Spark Plug,8.41974E+12
P2705,Brake Pad,Spec 1705,Manufacturer A,4991832606,LIC5970,292.47,68,Engine,2.5951E+12
P2706,Brake Pad,Spec 1706,Manufacturer C,6872528662,LIC8029,491.17,11,Brake Pad,7.85215E+13
P2707,Brake Pad,Spec 1707,Manufacturer A,8119951928,LIC2325,187.1,14,Spark Plug,2.20648E+13
P2708,Brake Pad,Spec 1708,Manufacturer A,8726222230,LIC2317,223.23,10,Spark Plug,61623403684
P2709,Battery,Spec 1709,Manufacturer B,4357344153,LIC6603,221.25,53,Alternator,4.6948E+13
P2710,Battery,Spec 1710,Manufacturer C,7347063775,LIC2073,408.23,85,Alternator,7.79636E+13
P2711,Battery,Spec 1711,Manufacturer A,7183515105,LIC9452,488.51,41,Battery,2.39952E+13
P2712,Engine,Spec 1712,Manufacturer B,8392818246,LIC8006,254.9,38,Brake Pad,5.39223E+13
P2713,Tire,Spec 1713,Manufacturer B,4387891729,LIC6888,99.14,53,Spark Plug,7.89644E+13
P2714,Brake Pad,Spec 1714,Manufacturer B,8782437295,LIC5764,83.48,56,Engine,6.82891E+13
P2715,Tire,Spec 1715,Manufacturer A,3879922828,LIC2279,308.64,3,Spark Plug,7.3972E+13
P2716,Spark Plug,Spec 1716,Manufacturer B,4383917777,LIC4136,479.99,5,Spark Plug,
P2717,Engine,Spec 1717,Manufacturer B,2632770777,LIC4990,330.61,53,Spark Plug,
P2718,Battery,Spec 1718,Manufacturer A,6241502541,LIC4195,117.76,93,Engine,
P2719,Tire,Spec 1719,Manufacturer B,3454082670,LIC7135,359.79,84,Alternator,
P2720,Spark Plug,Spec 1720,Manufacturer B,6038505668,LIC9601,484.66,52,Brake Pad,5.3109E+13
P2721,Spark Plug,Spec 1721,Manufacturer A,2897986401,LIC3214,116.55,88,Brake Pad,3.49868E+13
P2722,Engine,Spec 1722,Manufacturer B,3374257242,LIC6754,457.37,53,Brake Pad,7.59803E+13
P2723,Alternator,Spec 1723,Manufacturer A,2068112644,LIC5213,84.76,87,Battery,2.20732E+13
P2724,Battery,Spec 1724,Manufacturer B,7663409714,LIC6769,159,25,Battery,3.84272E+13
P2725,Alternator,Spec 1725,Manufacturer A,9179319374,LIC7827,137.29,87,Battery,9.13287E+13
P2726,Battery,Spec 1726,Manufacturer A,2297170776,LIC4060,152.31,4,Engine,1.14108E+13
P2727,Tire,Spec 1727,Manufacturer C,4895059364,LIC1841,448.69,64,Spark Plug,5.96785E+13
P2728,Brake Pad,Spec 1728,Manufacturer A,8516008630,LIC9701,386.13,81,Battery,9.17034E+13
P2729,Brake Pad,Spec 1729,Manufacturer A,6583307829,LIC1946,344.49,50,Spark Plug,8.12531E+13
P2730,Engine,Spec 1730,Manufacturer C,1088128801,LIC6862,464.43,33,Alternator,7.73572E+13
P2731,Engine,Spec 1731,Manufacturer A,3520499569,LIC6400,306.37,71,Brake Pad,
P2732,Alternator,Spec 1732,Manufacturer A,4861684164,LIC2215,146.73,12,Tire,
P2733,Spark Plug,Spec 1733,Manufacturer A,5660225990,LIC3998,200,70,Engine,
P2734,Tire,Spec 1734,Manufacturer B,2286326453,LIC1264,164.24,72,Battery,
P2735,Brake Pad,Spec 1735,Manufacturer C,4464358487,LIC5174,408.53,34,Spark Plug,
P2736,Tire,Spec 1736,Manufacturer B,2965280159,LIC4369,456.93,62,Battery,3.58744E+13
P2737,Tire,Spec 1737,Manufacturer B,4910043080,LIC2484,112.25,40,Battery,1.77259E+13
P2738,Spark Plug,Spec 1738,Manufacturer B,9735589353,LIC2564,216.69,8,Brake Pad,1.34286E+13
P2739,Alternator,Spec 1739,Manufacturer B,2422187470,LIC6805,185.07,96,Brake Pad,4.55886E+13
P2740,Tire,Spec 1740,Manufacturer B,2044226404,LIC6366,354.74,81,Engine,8.51507E+13
P2741,Tire,Spec 1741,Manufacturer B,2971720036,LIC1659,221.78,29,Engine,9.96569E+13
P2742,Alternator,Spec 1742,Manufacturer B,8324148778,LIC7640,496.95,86,Battery,6.79685E+13
P2743,Alternator,Spec 1743,Manufacturer C,1364911451,LIC2327,129.6,83,Battery,6.97515E+13
P2744,Battery,Spec 1744,Manufacturer A,2893860314,LIC4642,151.03,55,Alternator,6.19453E+13
P2745,Alternator,Spec 1745,Manufacturer C,9110477134,LIC2107,245.39,46,Engine,4.59488E+13
P2746,Battery,Spec 1746,Manufacturer A,5589322991,LIC6635,460.47,14,Alternator,6.09343E+13
P2747,Brake Pad,Spec 1747,Manufacturer A,9611699218,LIC8889,267.89,79,Spark Plug,7.66E+13
P2748,Spark Plug,Spec 1748,Manufacturer A,8641882860,LIC3224,67.78,92,Alternator,2.98679E+13
P2749,Alternator,Spec 1749,Manufacturer B,2571077637,LIC5006,303.05,13,Engine,8.17696E+13
P2750,Brake Pad,Spec 1750,Manufacturer A,2416181279,LIC4352,156.55,2,Brake Pad,7.3187E+12
P2751,Alternator,Spec 1751,Manufacturer C,6582683512,LIC5518,461.75,40,Alternator,1.07772E+13
P2752,Battery,Spec 1752,Manufacturer C,5708556800,LIC3976,131.97,26,Spark Plug,6.50188E+13
P2753,Spark Plug,Spec 1753,Manufacturer A,1053285264,LIC9121,275.21,99,Spark Plug,7.27135E+13
P2754,Tire,Spec 1754,Manufacturer A,1440948056,LIC6474,96.83,75,Tire,5.45786E+13
P2755,Spark Plug,Spec 1755,Manufacturer B,5892203569,LIC4841,387.17,42,Brake Pad,7.2901E+13
P2756,Brake Pad,Spec 1756,Manufacturer A,4801843905,LIC3278,361.56,65,Tire,4.07457E+12
P2757,Alternator,Spec 1757,Manufacturer A,6125092985,LIC7443,178.02,47,Tire,7.23027E+13
P2758,Brake Pad,Spec 1758,Manufacturer B,2694726236,LIC3111,464.47,65,Alternator,5.22699E+13
P2759,Alternator,Spec 1759,Manufacturer B,3003314170,LIC2523,119.12,8,Brake Pad,8.65089E+13
P2760,Engine,Spec 1760,Manufacturer A,1266989883,LIC2981,376.64,95,Spark Plug,4.3415E+13
P2761,Brake Pad,Spec 1761,Manufacturer B,4483388255,LIC4161,240.64,96,Brake Pad,8.34708E+13
P2762,Battery,Spec 1762,Manufacturer B,4297376553,LIC6390,419.98,92,Brake Pad,6.53224E+13
P2763,Brake Pad,Spec 1763,Manufacturer B,1586946189,LIC3325,439.86,92,Battery,2.29085E+13
P2764,Alternator,Spec 1764,Manufacturer B,1098470361,LIC5679,96.74,2,Battery,9.06233E+13
P2765,Spark Plug,Spec 1765,Manufacturer C,6403460391,LIC2402,479.33,9,Spark Plug,7.03002E+13
P2766,Battery,Spec 1766,Manufacturer C,8090732965,LIC1939,63.53,20,Alternator,7.10907E+12
P2767,Alternator,Spec 1767,Manufacturer C,7374483508,LIC1533,387.41,79,Alternator,7.69938E+13
P2768,Alternator,Spec 1768,Manufacturer B,4367893091,LIC6912,412.96,31,Tire,4.23205E+13
P2769,Brake Pad,Spec 1769,Manufacturer C,2597539581,LIC7636,399.27,38,Alternator,6.10869E+13
P2770,Alternator,Spec 1770,Manufacturer C,6088230278,LIC7297,494.96,4,Spark Plug,3.43969E+13
P2771,Brake Pad,Spec 1771,Manufacturer C,8973427936,LIC3750,224.21,15,Alternator,8.79377E+13
P2772,Alternator,Spec 1772,Manufacturer C,4013391263,LIC9266,409.27,53,Alternator,4.9453E+13
P2773,Brake Pad,Spec 1773,Manufacturer B,2420669278,LIC9871,293.17,37,Alternator,2.04853E+13
P2774,Spark Plug,Spec 1774,Manufacturer C,8602802912,LIC9801,289.78,30,Spark Plug,9.41944E+13
P2775,Tire,Spec 1775,Manufacturer C,7216008203,LIC9590,90.42,60,Brake Pad,1.08958E+13
P2776,Spark Plug,Spec 1776,Manufacturer C,9965697431,LIC6515,382.47,55,Alternator,3.50936E+13
P2777,Brake Pad,Spec 1777,Manufacturer B,2057518676,LIC2145,295.71,1,Tire,1.88649E+13
P2778,Brake Pad,Spec 1778,Manufacturer C,6306595694,LIC3048,110.35,28,Spark Plug,7.29472E+13
P2779,Brake Pad,Spec 1779,Manufacturer C,7005710144,LIC5785,492.12,80,Alternator,9.10074E+13
P2780,Alternator,Spec 1780,Manufacturer A,8497449140,LIC5431,381.89,35,Brake Pad,8.23915E+13
P2781,Battery,Spec 1781,Manufacturer B,6093347571,LIC6554,305.18,97,Battery,4.87843E+13
P2782,Brake Pad,Spec 1782,Manufacturer B,5946649154,LIC7588,482.01,45,Tire,7.40766E+13
P2783,Brake Pad,Spec 1783,Manufacturer B,5920828753,LIC6460,71.74,29,Tire,7.54158E+12
P2784,Spark Plug,Spec 1784,Manufacturer C,4218513730,LIC7194,239.76,93,Brake Pad,6.71199E+13
P2785,Engine,Spec 1785,Manufacturer C,6011723089,LIC5864,176.81,88,Alternator,2.35769E+12
P2786,Spark Plug,Spec 1786,Manufacturer B,5555992907,LIC3678,195.26,46,Alternator,
P2787,Spark Plug,Spec 1787,Manufacturer B,7474837248,LIC5861,118.77,6,Brake Pad,
P2788,Tire,Spec 1788,Manufacturer A,3371933764,LIC3365,154.69,27,Engine,
P2789,Alternator,Spec 1789,Manufacturer B,6257041483,LIC6373,453.8,52,Spark Plug,5.6712E+13
P2790,Alternator,Spec 1790,Manufacturer A,6199592320,LIC9361,262.45,21,Spark Plug,3.36206E+13
P2791,Engine,Spec 1791,Manufacturer A,9279683294,LIC5323,137.38,29,Battery,3.55425E+13
P2792,Engine,Spec 1792,Manufacturer B,9550892760,LIC9726,86.28,21,Engine,7.40419E+13
P2793,Engine,Spec 1793,Manufacturer C,9214693938,LIC9053,198.57,58,Tire,7.18723E+13
P2794,Spark Plug,Spec 1794,Manufacturer C,9194209169,LIC6473,345.85,83,Battery,3.66395E+13
P2795,Tire,Spec 1795,Manufacturer B,7609964720,LIC6883,251.52,69,Brake Pad,6.92109E+13
P2796,Spark Plug,Spec 1796,Manufacturer A,6354085185,LIC5103,143.77,51,Tire,4.39973E+12
P2797,Alternator,Spec 1797,Manufacturer A,1461365010,LIC4306,238.74,90,Alternator,5.61784E+13
P2798,Tire,Spec 1798,Manufacturer A,7915036258,LIC9850,310.12,15,Alternator,1.37654E+13
P2799,Battery,Spec 1799,Manufacturer B,1177179320,LIC3054,264.61,36,Spark Plug,8.79345E+13
P2800,Tire,Spec 1800,Manufacturer B,4574076641,LIC9398,343.2,1,Engine,5.97054E+13
P2801,Battery,Spec 1801,Manufacturer B,1182863653,LIC1647,475.62,36,Alternator,6.00483E+13
P2802,Spark Plug,Spec 1802,Manufacturer C,2122913751,LIC3287,415.02,28,Battery,4.23399E+13
P2803,Brake Pad,Spec 1803,Manufacturer C,6622329868,LIC8119,385.87,14,Battery,3.52018E+13
P2804,Brake Pad,Spec 1804,Manufacturer A,7033754585,LIC1832,180.96,34,Brake Pad,8.5138E+13
P2805,Alternator,Spec 1805,Manufacturer A,6858636664,LIC8592,423.08,5,Spark Plug,
P2806,Brake Pad,Spec 1806,Manufacturer B,5831372577,LIC1168,181.2,87,Tire,
P2807,Brake Pad,Spec 1807,Manufacturer C,8653417019,LIC5479,133.17,66,Battery,
P2808,Tire,Spec 1808,Manufacturer B,6783811436,LIC7502,173.42,49,Brake Pad,9.10393E+13
P2809,Alternator,Spec 1809,Manufacturer B,7313666521,LIC6324,377.91,67,Battery,4.21724E+13
P2810,Engine,Spec 1810,Manufacturer A,2542701937,LIC3335,208.89,60,Battery,3.64681E+13
P2811,Spark Plug,Spec 1811,Manufacturer A,1082414685,LIC7734,131.93,11,Battery,9.88944E+13
P2812,Tire,Spec 1812,Manufacturer A,4297626701,LIC2993,62.02,56,Tire,4.94225E+13
P2813,Battery,Spec 1813,Manufacturer C,6355287420,LIC4811,87.99,70,Alternator,1.53014E+13
P2814,Alternator,Spec 1814,Manufacturer A,1144399695,LIC3487,141.31,55,Brake Pad,4.43776E+13
P2815,Engine,Spec 1815,Manufacturer B,4406431696,LIC1750,145.57,3,Engine,9.07701E+13
P2816,Spark Plug,Spec 1816,Manufacturer A,9808639658,LIC2251,152.97,84,Engine,2.94181E+12
P2817,Tire,Spec 1817,Manufacturer C,3459956562,LIC6537,464.29,24,Brake Pad,7.14478E+13
P2818,Tire,Spec 1818,Manufacturer A,6774970104,LIC7820,56.69,66,Spark Plug,4.74105E+13
P2819,Tire,Spec 1819,Manufacturer C,4750878636,LIC7935,53.07,19,Battery,8.27676E+13
P2820,Tire,Spec 1820,Manufacturer A,7872235179,LIC2716,272.66,42,Spark Plug,8.36579E+13
P2821,Engine,Spec 1821,Manufacturer C,8514070555,LIC3732,335.18,54,Battery,7.89214E+13
P2822,Engine,Spec 1822,Manufacturer B,4790814088,LIC5953,446.16,46,Alternator,9.57143E+13
P2823,Engine,Spec 1823,Manufacturer A,4262863114,LIC3671,371.68,54,Engine,1.37111E+13
P2824,Engine,Spec 1824,Manufacturer B,4765144925,LIC3952,378.43,34,Engine,6.62641E+13
P2825,Engine,Spec 1825,Manufacturer B,6535242321,LIC1384,453.4,51,Spark Plug,1.85422E+13
P2826,Battery,Spec 1826,Manufacturer C,2060142020,LIC9818,173.63,93,Engine,9.15975E+13
P2827,Tire,Spec 1827,Manufacturer C,3134997286,LIC8395,432.09,33,Spark Plug,6.29845E+13
P2828,Engine,Spec 1828,Manufacturer B,6789419663,LIC8936,303.61,98,Alternator,4.30743E+13
P2829,Spark Plug,Spec 1829,Manufacturer B,2341335550,LIC1739,422.36,34,Brake Pad,3.26506E+13
P2830,Tire,Spec 1830,Manufacturer B,9164764412,LIC1698,189.39,100,Spark Plug,5.25791E+13
P2831,Alternator,Spec 1831,Manufacturer C,6251040153,LIC4405,458.65,27,Battery,2.1473E+13
P2832,Tire,Spec 1832,Manufacturer B,8326307438,LIC7156,215.45,80,Spark Plug,5.90301E+13
P2833,Battery,Spec 1833,Manufacturer C,1082586500,LIC5607,478.17,67,Brake Pad,9.06626E+13
P2834,Battery,Spec 1834,Manufacturer C,4200566299,LIC5705,162.49,91,Engine,5.94846E+13
P2835,Alternator,Spec 1835,Manufacturer C,1429561985,LIC5482,92.72,70,Spark Plug,4.38321E+13
P2836,Brake Pad,Spec 1836,Manufacturer B,5314498492,LIC6906,397.9,89,Brake Pad,9.05952E+13
P2837,Battery,Spec 1837,Manufacturer C,1364983592,LIC5440,289.65,69,Brake Pad,8.21907E+13
P2838,Tire,Spec 1838,Manufacturer B,4852604495,LIC4609,279.18,69,Battery,9.51565E+13
P2839,Engine,Spec 1839,Manufacturer C,5813883628,LIC4825,261.92,87,Alternator,
P2840,Brake Pad,Spec 1840,Manufacturer A,5933540860,LIC5859,483.29,41,Battery,
P2841,Brake Pad,Spec 1841,Manufacturer C,5307033001,LIC3493,335.74,62,Alternator,
P2842,Battery,Spec 1842,Manufacturer C,2577132936,LIC5068,292.56,92,Tire,1.14564E+13
P2843,Alternator,Spec 1843,Manufacturer A,1500414574,LIC6728,432.87,94,Battery,1.41635E+13
P2844,Spark Plug,Spec 1844,Manufacturer A,8196733847,LIC7039,326.1,94,Tire,6.12183E+13
P2845,Tire,Spec 1845,Manufacturer C,3577292345,LIC2523,346.86,65,Engine,6.54319E+13
P2846,Alternator,Spec 1846,Manufacturer C,4283312202,LIC4679,146.69,74,Engine,8.09453E+13
P2847,Tire,Spec 1847,Manufacturer C,1595571621,LIC6186,345.82,6,Engine,7.80516E+13
P2848,Engine,Spec 1848,Manufacturer A,3746003800,LIC2082,244.75,84,Alternator,2.25618E+13
P2849,Engine,Spec 1849,Manufacturer A,8789929052,LIC8158,187.01,48,Spark Plug,4.77844E+13
P2850,Alternator,Spec 1850,Manufacturer C,3908045810,LIC5159,68.37,19,Tire,3.7582E+13
P2851,Brake Pad,Spec 1851,Manufacturer B,7107536227,LIC4519,380.88,76,Tire,7.6366E+13
P2852,Alternator,Spec 1852,Manufacturer A,3631367902,LIC4093,83.15,88,Tire,5.9275E+12
P2853,Brake Pad,Spec 1853,Manufacturer A,4560041206,LIC1537,320.05,80,Tire,5.68911E+13
P2854,Spark Plug,Spec 1854,Manufacturer A,9482192785,LIC7804,190.8,95,Battery,7.27267E+13
P2855,Brake Pad,Spec 1855,Manufacturer C,4848451037,LIC4937,442.42,98,Tire,9.89111E+13
P2856,Tire,Spec 1856,Manufacturer C,6706764389,LIC7669,288.64,2,Brake Pad,4.7617E+13
P2857,Spark Plug,Spec 1857,Manufacturer C,6607949238,LIC7529,402.64,32,Spark Plug,2.17942E+13
P2858,Battery,Spec 1858,Manufacturer C,5389192892,LIC1761,242.91,13,Tire,5.79378E+13
